t,x,z,tau_norm2,tau_norm,omega2
0.725000000,0.499260984,1.182795425,119.945977393,10.951985089,-0.779988049
0.730000000,0.508992531,1.170246570,123.309066301,11.104461549,-0.747177447
0.735000000,0.518833053,1.157708043,126.712182870,11.256650606,-0.715306189
0.740000000,0.528783096,1.145183745,130.152256962,11.408429207,-0.684408978
0.745000000,0.538843217,1.132677558,133.626109415,11.559676008,-0.654517483
0.750000000,0.549013982,1.120193341,137.130460210,11.710271569,-0.625660787
0.755000000,0.559295966,1.107734930,140.661937115,11.860098529,-0.597865813
0.760000000,0.569689754,1.095306132,144.217084762,12.009041792,-0.571157612
0.765000000,0.580195936,1.082910725,147.792373883,12.156988685,-0.545557817
0.770000000,0.590815110,1.070552457,151.384210049,12.303829081,-0.521082586
0.775000000,0.601547878,1.058235037,154.988942156,12.449455496,-0.497742913
0.780000000,0.612394848,1.045962142,158.602871026,12.593763180,-0.475545241
0.785000000,0.623356631,1.033737406,162.222258114,12.736650192,-0.454492007
0.790000000,0.634433840,1.021564426,165.843334323,12.878017484,-0.434582148
0.795000000,0.645627088,1.009446753,169.462308912,13.017768968,-0.415811536
0.800000000,0.656936991,0.997387896,173.075378480,13.155811586,-0.398173389
0.805000000,0.668364158,0.985391314,176.678736021,13.292055372,-0.381658617
0.810000000,0.679909200,0.973460420,180.268580033,13.426413521,-0.366256145
0.815000000,0.691572721,0.961598577,183.841123676,13.558802443,-0.351953186
0.820000000,0.703355319,0.949809095,187.392603958,13.689141827,-0.338735494
0.825000000,0.715257586,0.938095233,190.919290938,13.817354701,-0.326587571
0.830000000,0.727280105,0.926460193,194.417496940,13.943367489,-0.315492863
0.835000000,0.739423446,0.914907123,197.883585759,14.067110071,-0.305433913
0.840000000,0.751688171,0.903439113,201.313981838,14.188515843,-0.296392505
0.845000000,0.764074825,0.892059196,204.705179416,14.307521778,-0.288349776
0.850000000,0.776583941,0.880770345,208.053751627,14.424068484,-0.281286317
0.855000000,0.789216033,0.869575473,211.356359520,14.538100272,-0.275182252
0.860000000,0.801971599,0.858477431,214.609761013,14.649565216,-0.270017294
0.865000000,0.814851114,0.847479010,217.810819733,14.758415218,-0.265770801
0.870000000,0.827855036,0.836582937,220.956513750,14.864606075,-0.262421805
0.875000000,0.840983796,0.825791877,224.043944173,14.968097547,-0.259949032
0.880000000,0.854237805,0.815108430,227.070343597,15.068853427,-0.258330914
0.885000000,0.867617444,0.804535133,230.033084383,15.166841609,-0.257545582
0.890000000,0.881123071,0.794074458,232.929686747,15.262034162,-0.257570856
0.895000000,0.894755011,0.783728813,235.757826648,15.354407401,-0.258384222
0.900000000,0.908513562,0.773500540,238.515343449,15.443941966,-0.259962801
0.905000000,0.922398991,0.763391917,241.200247337,15.530622890,-0.262283303
0.910000000,0.936411530,0.753405156,243.810726484,15.614439679,-0.265321987
0.915000000,0.950551378,0.743542408,246.345153926,15.695386390,-0.269054594
0.920000000,0.964818701,0.733805753,248.802094144,15.773461705,-0.273456290
0.925000000,0.979213626,0.724197213,251.180309333,15.848669008,-0.278501590
0.930000000,0.993736244,0.714718743,253.478765336,15.921016467,-0.284164280
0.935000000,1.008386609,0.705372235,255.696637231,15.990517103,-0.290417331
0.940000000,1.023164733,0.696159519,257.833314549,16.057188874,-0.297232807
0.945000000,1.038070590,0.687082361,259.888406118,16.121054746,-0.304581766
0.950000000,1.053104115,0.678142469,261.861744345,16.182142761,-0.312434344
0.955000000,1.068265197,0.669341488,263.753385806,16.240486009,-0.320761314
0.960000000,1.083553688,0.660681005,265.563604169,16.296122366,-0.329535366
0.965000000,1.098969395,0.652162547,267.292880121,16.349094168,-0.338731079
0.970000000,1.114512082,0.643787585,268.941890681,16.399447877,-0.348324805
0.975000000,1.130181472,0.635557535,270.511498020,16.447233750,-0.358294565
0.980000000,1.145977241,0.627473756,272.002737830,16.492505505,-0.368619948
0.985000000,1.161899026,0.619537556,273.416807301,16.535319994,-0.379282037
0.990000000,1.177946416,0.611750188,274.755052738,16.575736869,-0.390263328
0.995000000,1.194118960,0.604112858,276.018956885,16.613818251,-0.401547669
1.000000000,1.210416160,0.596626720,277.210125978,16.649628404,-0.413120209
1.005000000,1.226837478,0.589292882,278.330276602,16.683233398,-0.424967354
1.010000000,1.243382328,0.582112406,279.381222357,16.714700786,-0.437076734
1.015000000,1.260050084,0.575086309,280.364860415,16.744099272,-0.449437181
1.020000000,1.276840074,0.568215566,281.283157971,16.771498382,-0.462038713
1.025000000,1.293751585,0.561501110,282.138138650,16.796968139,-0.474872533
1.030000000,1.310783860,0.554943834,282.931868896,16.820578732,-0.487931029
1.035000000,1.327936099,0.548544595,283.666444376,16.842400196,-0.501207792
1.040000000,1.345207458,0.542304209,284.343976431,16.862502081,-0.514697637
1.045000000,1.362597054,0.536223462,284.966578604,16.880953131,-0.528396634
1.050000000,1.380103958,0.530303103,285.536353275,16.897820962,-0.542302149
1.055000000,1.397727201,0.524543851,286.055378415,16.913171743,-0.556412891
1.060000000,1.415465773,0.518946393,286.525694505,16.927069874,-0.570728974
1.065000000,1.433318619,0.513511387,286.949291617,16.939577669,-0.585251977
1.070000000,1.451284647,0.508239462,287.328096692,16.950755048,-0.599985022
1.075000000,1.469362719,0.503131223,287.663961031,16.960659216,-0.614932854
1.080000000,1.487551660,0.498187246,287.958648014,16.969344360,-0.630101935
1.085000000,1.505850250,0.493408084,288.213821060,16.976861343,-0.645500542
1.090000000,1.524257231,0.488794268,288.431031852,16.983257398,-0.661138875
1.095000000,1.542771302,0.484346302,288.611708841,16.988575833,-0.677029173
1.100000000,1.561391120,0.480064674,288.757146032,16.992855735,-0.693185841
1.105000000,1.580115303,0.475949845,288.868492087,16.996131680,-0.709625585
1.110000000,1.598942425,0.472002258,288.946739750,16.998433450,-0.726367554
1.115000000,1.617871020,0.468222338,288.992715612,16.999785752,-0.743433496
1.120000000,1.636899578,0.464610486,289.007070240,17.000207947,-0.760847922
1.125000000,1.656026548,0.461167086,288.990268695,16.999713783,-0.778638280
1.130000000,1.675250335,0.457892502,288.942581446,16.998311135,-0.796835142
1.135000000,1.694569301,0.454787077,288.864075743,16.996001758,-0.815472405
1.140000000,1.713981763,0.451851135,288.754608185,16.992781061,-0.834586860
1.145000000,1.733485992,0.449084980,288.613826418,16.988638157,-0.854215193
1.150000000,1.753080216,0.446488895,288.441183724,16.983556274,-0.874392364
1.155000000,1.772762612,0.444063140,288.235956498,16.977513260,-0.895151568
1.160000000,1.792531312,0.441807952,287.997261835,16.970482074,-0.916524229
1.165000000,1.812384398,0.439723547,287.724075171,16.962431287,-0.938540005
1.170000000,1.832319902,0.437810113,287.415247950,16.953325572,-0.961226776
1.175000000,1.852335803,0.436067814,287.069525303,16.943126196,-0.984610632
1.180000000,1.872430030,0.434496786,286.685563701,16.931791509,-1.008715854
1.185000000,1.892600456,0.433097133,286.261948562,16.919277424,-1.033564886
1.190000000,1.912844900,0.431868933,285.797211783,16.905537903,-1.059178298
1.195000000,1.933161123,0.430812227,285.289849146,16.890525425,-1.085574741
1.200000000,1.953546829,0.429927025,284.738337577,16.874191464,-1.112770893
1.205000000,1.973999664,0.429213298,284.141152211,16.856486947,-1.140781388
1.210000000,1.994517212,0.428670981,283.496783205,16.837362715,-1.169618743
1.215000000,2.015096995,0.428299968,282.803752259,16.816769971,-1.199293255
1.220000000,2.035736475,0.428100109,282.060628783,16.794660722,-1.229812899
1.225000000,2.056433048,0.428071213,281.266045649,16.770988213,-1.261183196
1.230000000,2.077184046,0.428213039,280.418714461,16.745707344,-1.293407073
1.235000000,2.097986735,0.428525299,279.517440280,16.718775083,-1.326484695
1.240000000,2.118838313,0.429007654,278.561135714,16.690150860,-1.360413278
1.245000000,2.139735913,0.429659713,277.548834314,16.659796947,-1.395186887
1.250000000,2.160676598,0.430481026,276.479703177,16.627678827,-1.430796196
1.255000000,2.181657363,0.431471089,275.353054675,16.593765536,-1.467228238
1.260000000,2.202675134,0.432629336,274.168357230,16.558029992,-1.504466116
1.265000000,2.223726768,0.433955141,272.925245031,16.520449299,-1.542488695
1.270000000,2.244809050,0.435447813,271.623526610,16.481005024,-1.581270263
1.275000000,2.265918698,0.437106594,270.263192180,16.439683457,-1.620780160
1.280000000,2.287052361,0.438930659,268.844419640,16.396475830,-1.660982387
1.285000000,2.308206617,0.440919111,267.367579157,16.351378509,-1.701835174
1.290000000,2.329377976,0.443070984,265.833236233,16.304393157,-1.743290525
1.295000000,2.350562882,0.445385235,264.242153163,16.255526850,-1.785293737
1.300000000,2.371757711,0.447860746,262.595288807,16.204792156,-1.827782888
1.305000000,2.392958773,0.450496322,260.893796588,16.152207174,-1.870688297
1.310000000,2.414162314,0.453290690,259.139020639,16.097795521,-1.913931964
