t,x,z,tau_norm2,tau_norm,omega2
1.260000000,3.853848032,0.751666323,284.932760134,16.879951426,-1.080677182
1.265000000,3.881755329,0.754462986,284.250320705,16.859724811,-1.098444962
1.270000000,3.909598490,0.757431229,283.505024061,16.837607433,-1.117351123
1.275000000,3.937375296,0.760570144,282.695272075,16.813544304,-1.137373259
1.280000000,3.965083505,0.763878757,281.819610140,16.787483735,-1.158485418
1.285000000,3.992720845,0.767356025,280.876739023,16.759377644,-1.180657920
1.290000000,4.020285024,0.771000834,279.865525965,16.729181868,-1.203857145
1.295000000,4.047773718,0.774811999,278.785014933,16.696856439,-1.228045295
1.300000000,4.075184580,0.778788259,277.634435932,16.662365856,-1.253180131
1.305000000,4.102515233,0.782928277,276.413213294,16.625679333,-1.279214673
1.310000000,4.129763273,0.787230638,275.120972835,16.586771019,-1.306096872
1.315000000,4.156926268,0.791693847,273.757547749,16.545620198,-1.333769528
1.320000000,4.184001761,0.796316330,272.322981464,16.502211411,-1.362173725
1.325000000,4.210987265,0.801096427,270.817524319,16.456534396,-1.391253098
1.330000000,4.237880267,0.806032397,269.241627418,16.408583955,-1.420954193
1.335000000,4.264678230,0.811122414,267.595936108,16.358359823,-1.451226320
1.340000000,4.291378590,0.816364565,265.881283203,16.305866527,-1.482021417
1.345000000,4.317978761,0.821756852,264.098681971,16.251113253,-1.513293900
1.350000000,4.344476132,0.827297190,262.249318930,16.194113712,-1.545000530
1.355000000,4.370868074,0.832983405,260.334546445,16.134886007,-1.577100273
1.360000000,4.397151935,0.838813235,258.355875189,16.073452497,-1.609554165
1.365000000,4.423325045,0.844784332,256.314966474,16.009839677,-1.642325180
1.370000000,4.449384721,0.850894257,254.213624492,15.944078038,-1.675378098
1.375000000,4.475328260,0.857140482,252.053788504,15.876201955,-1.708679378
1.380000000,4.501152949,0.863520394,249.837524994,15.806249555,-1.742197031
1.385000000,4.526856065,0.870031289,247.567019838,15.734262609,-1.775900494
1.390000000,4.552434874,0.876670374,245.244570506,15.660286412,-1.809760505
1.395000000,4.577886636,0.883434773,242.872578338,15.584369680,-1.843748980
1.400000000,4.603208605,0.890321519,240.453540923,15.506564446,-1.877838887
1.405000000,4.628398037,0.897327562,237.990044601,15.426925961,-1.912004121
1.410000000,4.653452182,0.904449764,235.484757132,15.345512606,-1.946219374
1.415000000,4.678368297,0.911684906,232.940420542,15.262385808,-1.980460010
1.420000000,4.703143641,0.919029683,230.359844182,15.177609963,-2.014701923
1.425000000,4.727775481,0.926480710,227.745898023,15.091252368,-2.048921405
1.430000000,4.752261094,0.934034521,225.101506189,15.003383158,-2.083094995
1.435000000,4.776597765,0.941687571,222.429640776,14.914075257,-2.117199332
1.440000000,4.800782798,0.949436237,219.733315949,14.823404331,-2.151210994
1.445000000,4.824813510,0.957276822,217.015582341,14.731448752,-2.185106325
1.450000000,4.848687239,0.965205552,214.279521760,14.638289578,-2.218861259
1.455000000,4.872401341,0.973218584,211.528242231,14.544010528,-2.252451128
1.460000000,4.895953197,0.981312004,208.764873347,14.448697981,-2.285850455
1.465000000,4.919340214,0.989481830,205.992561977,14.352440976,-2.319032734
1.470000000,4.942559826,0.997724015,203.214468293,14.255331224,-2.351970199
1.475000000,4.965609496,1.006034448,200.433762153,14.157463126,-2.384633569
1.480000000,4.988486718,1.014408959,197.653619813,14.058933808,-2.416991777
1.485000000,5.011189021,1.022843319,194.877220993,13.959843158,-2.449011688
1.490000000,5.033713969,1.031333245,192.107746266,13.860293874,-2.480657783
1.495000000,5.056059161,1.039874400,189.348374802,13.760391521,-2.511891838
1.500000000,5.078222238,1.048462399,186.602282422,13.660244596,-2.542672567
1.505000000,5.100200877,1.057092811,183.872638941,13.559964563,-2.572955083
1.510000000,5.121992800,1.065761161,181.162598098,13.459665601,-2.602690182
1.515000000,5.143595768,1.074462935,178.475280187,13.359464068,-2.631824412
1.520000000,5.165007589,1.083193583,175.813754553,13.259477914,-2.660300484
1.525000000,5.186226113,1.091948521,173.181023196,13.159826108,-2.688057733
1.530000000,5.207249237,1.100723136,170.580005534,13.060628068,-2.715032653
1.535000000,5.228074903,1.109512791,168.013524386,12.962003101,-2.741159487
1.540000000,5.248701101,1.118312824,165.484293207,12.864069854,-2.766370891
1.545000000,5.269125866,1.127118557,162.994904593,12.766945782,-2.790598654
1.550000000,5.289347281,1.135925297,160.547820106,12.670746628,-2.813774492
1.555000000,5.309363480,1.144728337,158.145361419,12.575585927,-2.835830904
1.560000000,5.329172639,1.153522966,155.789702789,12.481574532,-2.856702084
1.565000000,5.348772987,1.162304466,153.482864882,12.388820157,-2.876324898
1.570000000,5.368162797,1.171068121,151.226709916,12.297426963,-2.894639903
1.575000000,5.387340392,1.179809216,149.022938138,12.207495162,-2.911592417
1.580000000,5.406304140,1.188523045,146.873085597,12.119120661,-2.927133616
1.585000000,5.425052457,1.197204908,144.778523204,12.032394741,-2.941221666
1.590000000,5.443583804,1.205850121,142.740457025,11.947403778,-2.953822860
1.595000000,5.461896688,1.214454015,140.759929805,11.864229002,-2.964912765
1.600000000,5.479989662,1.223011940,138.837823637,11.782946305,-2.974477351
1.605000000,5.497861320,1.231519268,136.974863774,11.703626095,-2.982514098
1.610000000,5.515510302,1.239971394,135.171623491,11.626333192,-2.989033069
1.615000000,5.532935287,1.248363743,133.428529976,11.551126784,-2.994057923
1.620000000,5.550134997,1.256691767,131.745871176,11.478060427,-2.997626870
1.625000000,5.567108193,1.264950950,130.123803534,11.407182103,-2.999793534
1.630000000,5.583853674,1.273136809,128.562360581,11.338534322,-3.000627740
1.635000000,5.600370276,1.281244897,127.061462303,11.272154288,-3.000216183
1.640000000,5.616656869,1.289270802,125.620925228,11.208074109,-2.998662995
1.645000000,5.632712360,1.297210151,124.240473195,11.146321061,-2.996090178
1.650000000,5.648535686,1.305058609,122.919748738,11.086917910,-2.992637922
1.655000000,5.664125816,1.312811880,121.658325046,11.029883274,-2.988464772
1.660000000,5.679481745,1.320465707,120.455718468,10.975232046,-2.983747671
