t,x,z,tau_norm2,tau_norm,omega2
0.485000000,0.296582669,1.710913254,97.703357020,9.884500848,0.275416373
0.490000000,0.306429906,1.702523486,99.421665076,9.971041324,0.188151247
0.495000000,0.316497024,1.694006148,101.122329775,10.055959913,0.101048971
0.500000000,0.326785979,1.685362080,102.801602191,10.139112495,0.014126455
0.505000000,0.337298639,1.676592195,104.455861991,10.220365062,-0.072602304
0.510000000,0.348036781,1.667697482,106.081646742,10.299594494,-0.159124930
0.515000000,0.359002080,1.658679003,107.675681241,10.376689320,-0.245429332
0.520000000,0.370196114,1.649537898,109.234906631,10.451550441,-0.331502323
0.525000000,0.381620356,1.640275382,110.756509072,10.524091841,-0.417328199
0.530000000,0.393276167,1.630892746,112.237947730,10.594241253,-0.502887273
0.535000000,0.405164804,1.621391358,113.676981830,10.661940810,-0.588154360
0.540000000,0.417287405,1.611772665,115.071696548,10.727147643,-0.673097221
0.545000000,0.429644995,1.602038188,116.420527465,10.789834450,-0.757674965
0.550000000,0.442238482,1.592189527,117.722283375,10.849990017,-0.841836396
0.555000000,0.455068651,1.582228360,118.976167171,10.907619684,-0.925518330
0.560000000,0.468136170,1.572156439,120.181794418,10.962745752,-1.008644569
0.565000000,0.481441582,1.561975596,121.339204564,11.015407599,-1.091131784
0.570000000,0.494985310,1.551687737,122.448857033,11.065661166,-1.172895455
0.575000000,0.508767653,1.541294845,123.511619801,11.113578173,-1.253849119
0.580000000,0.522788786,1.530798976,124.528755320,11.159245285,-1.333903152
0.585000000,0.537048763,1.520202263,125.501904118,11.202763236,-1.412963745
0.590000000,0.551547516,1.509506911,126.433066247,11.244245917,-1.490932084
0.595000000,0.566284857,1.498715198,127.324580748,11.283819422,-1.567703719
0.600000000,0.581260478,1.487829474,128.179103331,11.321621056,-1.643168141
0.605000000,0.596473954,1.476852158,128.999582444,11.357798310,-1.717208546
0.610000000,0.611924743,1.465785741,129.789233946,11.392507799,-1.789701799
0.615000000,0.627612191,1.454632780,130.551514564,11.425914168,-1.860518605
0.620000000,0.643535532,1.443395899,131.290094361,11.458188965,-1.929523870
0.625000000,0.659693891,1.432077787,132.008828387,11.489509493,-1.996577266
0.630000000,0.676086288,1.420681197,132.711727738,11.520057627,-2.061533996
0.635000000,0.692711639,1.409208944,133.402930204,11.550018624,-2.124245753
0.640000000,0.709568761,1.397663903,134.086670703,11.579579902,-2.184561857
0.645000000,0.726656373,1.386049008,134.767251692,11.608929825,-2.242330582
0.650000000,0.743973104,1.374367250,135.449013730,11.638256473,-2.297400640
0.655000000,0.761517490,1.362621675,136.136306365,11.667746413,-2.349622807
0.660000000,0.779287982,1.350815380,136.833459513,11.697583490,-2.398851681
0.665000000,0.797282951,1.338951516,137.544755489,11.727947625,-2.444947536
0.670000000,0.815500686,1.327033280,138.274401820,11.759013641,-2.487778242
0.675000000,0.833939404,1.315063917,139.026504989,11.790950131,-2.527221223
0.680000000,0.852597251,1.303046718,139.805045229,11.823918353,-2.563165421
0.685000000,0.871472305,1.290985012,140.613852478,11.858071196,-2.595513215
0.690000000,0.890562583,1.278882174,141.456583600,11.893552186,-2.624182268
0.695000000,0.909866042,1.266741611,142.336700951,11.930494581,-2.649107262
0.700000000,0.929380585,1.254566770,143.257452383,11.969020527,-2.670241477
0.705000000,0.949104064,1.242361127,144.221852735,12.009240306,-2.687558185
